Price,Close,High,Low,Open,Volume
2022-08-02,42.380001068115234,42.708999501852496,41.97115006518594,42.53012536036278,19695000
2022-08-03,41.683677673339844,42.46304899340512,41.479252169361,42.213906781212025,32003100
2022-08-04,40.10896682739258,41.77950696956888,40.03230907971077,41.73798508907115,53106000
2022-08-05,40.431575775146484,40.50504234411575,39.965232307994356,40.089801605304274,32007000
2022-08-08,40.76057815551758,40.9522280267651,40.44116414038321,40.453939823688444,18175200
2022-08-09,41.16303634643555,41.19497737704982,40.632803540905456,40.8500083977491,19325100
2022-08-10,41.2492790222168,41.57188784988021,41.00971761346092,41.52397629921244,25251000
2022-08-11,41.64707946777344,41.823523930759414,41.25569657188038,41.6085818265152,23854500
2022-08-12,42.41701126098633,42.615909609380694,41.64707684106747,41.704819627975816,26625000
2022-08-15,42.538917541503906,42.85010005455374,42.14111717769446,42.22773502845407,26516100
2022-08-16,44.710784912109375,45.211239607566505,44.3322296345643,44.56000308234557,91773300
2022-08-17,44.75890350341797,45.785482848541136,44.39959706128753,44.45413477737294,41792100
2022-08-18,44.614540100097656,45.04762941757719,44.431681797756255,44.76210950726156,19197600
2022-08-19,43.95689010620117,44.614544179118965,43.92160120779728,44.56642395529668,22918800
2022-08-22,43.1709098815918,43.860644014975854,43.129203490176224,43.693825791988125,18667200
2022-08-23,42.98805236816406,43.29602617220789,42.734612608958074,43.18374199102299,16955100
2022-08-24,43.299232482910156,43.401890411810875,42.85972570075966,43.1003304510793,15766500
2022-08-25,43.58795928955078,43.62645693234842,43.318479461304605,43.398683495689234,19414500
2022-08-26,42.218116760253906,43.89593256603125,42.18924169283122,43.664950383335956,21331800
2022-08-29,42.628746032714844,42.94634608406152,41.89410041526185,41.97109570213523,17381700
2022-08-30,42.50041961669922,42.87576241034931,42.26302363365017,42.776313237901306,14468100
2022-08-31,42.522884368896484,42.920684797238174,42.32398231905691,42.59666723792995,22460700
2022-09-01,43.14203643798828,43.353766119782904,42.4747562350284,42.5196713730887,21741900
2022-09-02,42.667240142822266,43.52379244600101,42.48759060722364,43.26073380408833,17234400
2022-09-06,42.45551300048828,42.86614473077356,41.935805840094496,42.68328276433653,21899700
2022-09-07,43.54625701904297,43.62004356283182,42.583837886045494,42.686495828996215,17058900
2022-09-08,43.76761245727539,43.90876804498419,43.2703628225774,43.43718106004912,16956000
2022-09-09,43.89914321899414,44.11087291836701,43.67136977516983,43.72590749229254,16140600
2022-09-12,44.29373550415039,44.351478299624354,43.94084654808752,43.976135443693806,14284500
2022-09-13,43.379432678222656,44.25523381921457,43.247903354609775,43.90555364401129,17687400
2022-09-14,43.2831916809082,43.79969010916382,43.020133014809915,43.51096512342765,19934700
2022-09-15,42.81801986694336,43.35697211879082,42.65761548795516,43.32489197726055,20189400
2022-09-16,42.72819137573242,43.164485686827945,42.115448951360314,42.346431100021306,41874300
2022-09-19,43.09391784667969,43.23186100067171,42.497215405609694,42.60949958365489,16853100
2022-09-20,42.84368896484375,42.94955565064162,42.519675080980136,42.82123139385521,13963500
2022-09-21,43.23506546020508,44.09482647166019,43.18694524781838,43.45000754873729,24903600
2022-09-22,42.7923583984375,43.219030203262434,42.615913928696536,43.170909985515976,16744500
2022-09-23,41.72407150268555,42.72498815754183,41.31023103329953,42.625538976062366,27195300
2022-09-26,42.125083923339844,42.39135134421531,41.149833510881734,41.30382041811197,23011200
2022-09-27,42.00959014892578,42.80518724849951,41.80106554607126,42.420221857437916,17171700
2022-09-28,42.70253372192383,42.875769450721684,41.61500280054969,42.157163886772196,16838400
2022-09-29,42.4266357421875,43.02654690547028,42.227737384852254,42.82764487679797,15241500
2022-09-30,41.608577728271484,42.461921221201784,41.608577728271484,42.423427255072156,19602300
2022-10-03,42.51646423339844,42.59987334409056,41.70803210242799,41.7818186382214,17574900
2022-10-04,43.06825256347656,43.373017617490916,42.78594507987861,42.943137058781396,16134300
2022-10-05,42.641578674316406,43.186948464662095,42.51004567839109,42.91105482082376,14553900
2022-10-06,42.2437744140625,43.14203304865406,42.21169427301806,42.69290373135828,14200500
2022-10-07,41.24286651611328,42.23415703352962,41.085670854932076,42.12508526535267,17080500
2022-10-10,41.486671447753906,41.68236471425095,41.15303137159587,41.55404047839422,11411700
2022-10-11,42.56137466430664,42.923886165608884,41.53158662239626,41.547626694394616,21276000
2022-10-12,42.08016586303711,43.23506942285329,42.016005573974326,42.670450802158925,16947600
2022-10-13,42.43626403808594,42.64799372872436,41.18191128135875,41.473845005596154,20545500
2022-10-14,41.8427734375,42.737823497609064,41.72086667504513,42.487596146046464,16641000
2022-10-17,42.14432907104492,42.61270724978328,41.89409807402784,42.012796075209785,17812500
2022-10-18,43.032962799072266,43.34093659568198,42.77310921980708,42.80518936470344,16842300
2022-10-19,42.91105270385742,43.22223522499011,42.65761664184338,43.09391465539797,11339400
2022-10-20,43.01691818237305,43.4371724417249,42.87576262267077,42.98162929244748,12754800
2022-10-21,43.88630676269531,44.08200005377797,42.988051684194666,43.24790526559795,18134700
2022-10-24,44.72361373901367,45.06687643032072,43.99217321633829,44.09483114885372,18806700
2022-10-25,44.93534469604492,45.05404270440097,44.373934800162296,44.620957063446085,15051300
2022-10-26,45.278602600097656,45.56733122526213,44.85513957923979,45.02837528580368,20754300
2022-10-27,45.14707946777344,45.5865862914403,45.00592388436693,45.23690608188099,16602900
2022-10-28,45.71810531616211,45.84321712656458,44.9257133840421,44.928922132275325,13648200
2022-10-31,45.66036605834961,45.89776206631014,45.48071651367836,45.66357480708855,22572000
2022-11-01,45.455039978027344,46.051738612545726,45.39408845103663,45.86567161221947,14814300
2022-11-02,45.15349197387695,46.058164498840554,45.13745190220288,45.28502129587174,15522000
2022-11-03,45.14386749267578,45.4614675326436,44.61774651279428,44.75569333738566,10976400
2022-11-04,45.22407150268555,45.62186823262057,44.52471113389878,45.564125440900824,14669400
2022-11-07,45.69886016845703,45.86567837661629,45.31709986744835,45.31709986744835,11364000
2022-11-08,45.80793762207031,46.218569335047256,45.397302237756264,45.740568586118606,15068400
2022-11-09,44.742862701416016,45.92663767784445,44.65944991856401,45.79831342612673,15932100
2022-11-10,45.669986724853516,45.775849720944244,45.0732843577779,45.7181069360469,20310600
2022-11-11,45.740570068359375,45.91380578680243,44.90968036958017,45.769441464320806,19270800
2022-11-14,44.39638900756836,45.97796431133381,44.3578913668727,45.43900835560579,37525800
2022-11-15,47.29969024658203,48.20757160412164,46.37256006698571,46.71261402353352,76548600
2022-11-16,47.63974380493164,48.18511363040924,47.19703191534011,47.4408417595665,32593200
2022-11-17,47.479331970214844,47.713522873835565,47.065491542587274,47.161735636998806,24791400
2022-11-18,48.19473648071289,48.197945229358965,47.72635830448806,48.01508326990384,18987000
2022-11-21,48.4898796081543,48.80747966844814,48.18190579465949,48.31664755048374,21157200
2022-11-22,48.66311264038086,48.906926147053774,48.480254346044795,48.76256549510549,16898400
2022-11-23,48.897300720214844,49.202065750112105,48.72406501091099,48.78822529692366,16920600
2022-11-25,49.1058235168457,49.112237342409095,48.717645723789964,48.80105849814613,8777400
2022-11-28,49.24698257446289,49.609494104017514,48.9935464800676,48.9935464800676,17674800
2022-11-29,49.07374954223633,49.31114555866459,48.939007789755216,49.092994692681984,13841700
2022-11-30,48.897300720214844,49.00958122073703,48.50591783566566,48.95825225765948,31338000
2022-12-01,49.20206832885742,49.279063613177684,48.35513855802063,48.77860527910764,22732200
2022-12-02,49.153953552246094,49.16037105042882,48.59574869315304,48.59574869315304,20733000
2022-12-05,48.65028381347656,49.083373134222484,48.28456353469807,49.00317276791303,23608200
2022-12-06,48.085662841796875,48.73369058157656,47.86751565313918,48.50592081796015,20625600
2022-12-07,47.8354377746582,48.50912819380619,47.74240241274197,48.28135841939779,17550300
2022-12-08,47.90949249267578,48.07049787181458,47.70340265923659,48.03185879192742,13512600
2022-12-09,46.7921028137207,47.56816059787169,46.76311889493887,47.48765421647208,27929400
2022-12-12,47.664764404296875,47.69052747850297,46.87260607141244,46.982089002550914,19432200
2022-12-13,47.49409866333008,48.36675973360696,47.252586875465624,48.30235757289042,23408100
2022-12-14,47.23004150390625,47.828989666124784,47.001409426355785,47.36528750648684,20334600
2022-12-15,46.808204650878906,47.149540514539204,46.25111639611204,46.879048499589885,17514000
2022-12-16,45.967742919921875,46.60211673982523,45.909782448686265,46.524831197941126,40343100
2022-12-19,45.98384475708008,46.22857739971151,45.639288024347756,46.05146776554698,15067500
2022-12-20,46.38636016845703,46.576349475797095,45.80673339715861,46.02248209269201,17009400
2022-12-21,46.75023651123047,46.99496911588075,46.45398144692628,46.47330282994362,13726500
2022-12-22,46.20281219482422,46.68583572891091,45.70368812194645,46.61821272895295,13082400
2022-12-23,46.296199798583984,46.3058623340535,45.816397055235555,46.06435053980103,9547500
2022-12-27,46.30908203125,46.51517189402719,46.1094301734487,46.383143042126065,10044600
2022-12-28,45.49760437011719,46.26399970066547,45.37523804781194,46.199597536876695,15246300
2022-12-29,45.77452850341797,46.054683038988834,45.64572419246492,45.77131134378585,9171900
2022-12-30,45.65860366821289,45.72300950855859,45.34303089678051,45.58454266383985,11505900
2023-01-03,46.2414665222168,46.276884768269944,45.75522202177685,45.9033477527212,17249700
2023-01-04,46.292972564697266,46.38635863546038,45.74876773403265,46.183489640728155,13338300
2023-01-05,46.135189056396484,46.412119059807345,45.935537216738346,46.196370366583544,13274400
2023-01-06,47.265464782714844,47.51341825134286,46.447547054056464,46.563471675996766,21231900
2023-01-09,46.676170349121094,47.613237127381765,46.627868735692346,47.11733392952821,17756700
2023-01-10,46.6472053527832,46.837194709127125,46.28332718316328,46.67296474762064,11970600
2023-01-11,47.056148529052734,47.07224906672249,46.605326103945785,46.93056507226399,14834700
2023-01-12,46.6310920715332,47.14953752408863,46.495846072636496,47.14631667931927,12472800
2023-01-13,46.78565979003906,46.956327712270934,46.32517848449226,46.86294163917373,13699800
2023-01-17,46.50227737426758,46.92089868969605,46.434654384566244,46.78565271029339,15122400
2023-01-18,45.352691650390625,46.45076391986818,45.236767029183945,46.434663380399954,22674300
2023-01-19,44.7054443359375,45.57488457097649,44.69256095550654,45.529803795000525,17342100
2023-01-20,45.25608444213867,45.33336628776885,44.49290640871464,44.88898554115875,29543100
2023-01-23,45.93231964111328,46.05146511036052,45.146602976048676,45.23032652050533,13149900
2023-01-24,46.054683685302734,47.19139869723043,45.40421306143626,47.19139869723043,13669200
2023-01-25,45.835716247558594,45.996725331081095,45.207784138480456,45.80351516788956,12491700
2023-01-26,45.793853759765625,46.28976071736842,45.64894889768921,46.057907778797734,15819000
2023-01-27,46.14485168457031,46.5216094812531,45.6457275723152,45.91944043853471,18412800
2023-01-30,45.77452850341797,45.87113542180988,45.491156808214974,45.76486965416734,15897600
2023-01-31,46.32840347290039,46.331620632803535,45.61674780236691,45.82927567037857,14103600
2023-02-01,46.58600616455078,46.888702915435594,45.951636116290366,46.26077087133637,12849300
2023-02-02,46.24789810180664,46.64719814148287,46.0289285388271,46.502289591095256,17806800
2023-02-03,45.632850646972656,46.35738604923881,45.359137764140236,46.16417587159898,17155500
2023-02-06,45.301170349121094,45.758434526173886,45.09185964548765,45.66826929173254,17454000
2023-02-07,45.397769927978516,45.500814848980845,44.66035494237915,45.00813247205628,16341300
2023-02-08,45.15304946899414,45.436421212283655,45.07898476652151,45.18847139755255,11691300
2023-02-09,45.57166290283203,45.70690891349479,45.26574895631603,45.362355881916145,13064400
2023-02-10,46.280094146728516,46.350937991637394,45.780970072742676,46.07722514640424,15002700
2023-02-13,46.98530960083008,47.052936288324624,46.53448712859654,46.598892971185066,16015800
2023-02-14,46.85007095336914,47.37817536039249,46.55059866327218,46.927356502541144,13831200
2023-02-15,47.197845458984375,47.2075079945861,46.55059561041663,46.67939993701903,14674200
2023-02-16,46.45720672607422,47.011074141515856,46.42822649137048,46.846844212780844,16312200
2023-02-17,47.155982971191406,47.23648936242374,46.553813885476096,46.72770267869631,24770700
2023-02-21,47.442569732666016,47.76780502217726,45.774525990065484,46.00959974093096,54393900
2023-02-22,46.44754409790039,47.519853231661294,45.97095857549627,47.26224092975787,29844000
2023-02-23,45.755210876464844,46.48940503150584,45.31082642152139,46.48940503150584,22021200
2023-02-24,45.87757873535156,45.96452312239328,44.93084932748515,45.352691568177974,20623500
2023-02-27,45.545902252197266,46.0772274301713,45.29472793776622,45.9548611179162,16647300
2023-02-28,45.768096923828125,45.93554402564389,45.388118256892426,45.404218798021724,18054000
2023-03-01,45.1305046081543,45.49438272343478,44.87933396269626,45.423538870444105,14180100
2023-03-02,45.243202209472656,45.320487742237255,44.92118775503322,45.030674364724064,14785500
2023-03-03,45.29794692993164,45.465394009251824,45.008133543361446,45.41709239235298,16888800
2023-03-06,45.29151153564453,45.397777318698864,45.08864250536499,45.24320991203192,16720800
2023-03-07,44.84069061279297,45.623186460412896,44.69256121838537,45.46218105585354,17387400
2023-03-08,44.470367431640625,44.734421434295,44.20631342898625,44.61849681478851,19090800
2023-03-09,44.170894622802734,44.753745976703605,44.09039192096117,44.70544435559866,15415800
2023-03-10,44.106483459472656,44.52832563841757,43.82311179571823,44.12258399655495,20065200
2023-03-13,44.23530197143555,44.59918009239865,43.980910476836506,44.0131115586665,28142100
2023-03-14,44.470367431640625,44.52511073910062,44.116151883357425,44.33834227290204,25542600
2023-03-15,44.96627426147461,45.02101757330294,44.02276932054744,44.08073347751464,33133500
2023-03-16,44.71083450317383,45.15380256656456,44.581498574280346,45.082668360715324,28905600
2023-03-17,45.072967529296875,45.102066539132586,44.48773108529686,44.68172941790961,43081200
2023-03-20,45.55797576904297,45.88777815112935,45.2055387655514,45.29930759684594,33928500
2023-03-21,45.402774810791016,45.7164106630032,45.11500392562653,45.7164106630032,19013400
2023-03-22,45.11177444458008,45.661443857833625,45.09237386878176,45.47390989215854,18548400
2023-03-23,45.477142333984375,45.787547860782915,45.10207438534688,45.33164355921301,22044300
2023-03-24,45.84897232055664,46.06560897406846,45.46097195200389,45.593538220386264,22752300
2023-03-27,46.61528778076172,46.877190025328915,46.16585155497255,46.16908560125396,26775600
2023-03-28,46.43422317504883,46.69289140109437,46.253157266958034,46.447155661280554,21282900
2023-03-29,46.63468551635742,46.8707190765718,46.382481725721384,46.679951060693384,24216900
2023-03-30,47.10028839111328,47.400991773103094,46.89011979835801,47.045320708353685,21879000
2023-03-31,47.67583084106445,47.99593112829353,47.35896089994322,47.394528009666665,20868000
2023-04-03,48.07675552368164,48.16082591423836,47.69198917591493,47.76635372868863,19766700
2023-04-04,47.60469055175781,48.10909441606934,47.53679038735832,48.02502402178288,18113700
2023-04-05,48.39363479614258,48.46153497069876,47.57559495472532,47.58529709410877,26540700
2023-04-06,48.75899887084961,48.836601176084294,48.02179547252801,48.112326561593036,17891700
2023-04-10,48.665225982666016,48.86246207514411,48.425958395254085,48.61672639607407,14519100
2023-04-11,48.52296447753906,48.823664154463124,48.3774620078599,48.823664154463124,18370500
2023-04-12,48.28692626953125,48.81396475570652,48.23195858872824,48.432428736346175,11209800
2023-04-13,48.33543395996094,48.50033331710384,47.9183307974113,48.38716389921365,13272600
2023-04-14,48.00886154174805,48.46476585569875,47.90216021718242,48.18669708269077,10464900
2023-04-17,48.345130920410156,48.393630512188096,48.015328515925866,48.06059406152894,16166700
2023-04-18,48.45183181762695,48.610266776270926,48.319261827591745,48.429197194883066,13482300
